,code
9632,HER_21176.t1:Sp-Hypp_92
9633,HER_21177.t1:Sp-Ube1dc1
9634,HER_21178.t1:Sp-Tatdn2L
9635,HER_2118.t1:Sp-Col
9636,HER_21181.t1:Sp-PppL_140
9637,HER_21182.t1:Sp-PolypL_950
9638,HER_21183.t1:Sp-PolypL_123
9639,HER_21186.t1:Sp-Ube1dc1
9640,HER_21187.t1:Sp-Piga
9641,HER_21188.t1:Sp-Osbpl6_1
9642,HER_21188.t2:Sp-Osbpl6_1
9643,HER_21189.t1:Sp-Kctd1L_2
9644,HER_2119.t1.1.5f2c6d26:Sp-Svop
9645,HER_2119.t1:Sp-Svop
9646,HER_21190.t1:Sp-Mpp6
9647,HER_21192.t1:Sp-IrxB
9648,HER_21193.t1:Sp-Chst11_11
9649,HER_21194.t1:Sp-Chst11_10
9650,HER_21195.t1:none
9651,HER_21196.t1:none
9652,HER_21197.t1:Sp-Rab3fap1
9653,HER_21198.t1:Sp-Hs3st6
9654,HER_2120.t1:Sp-Cara7LA
9655,HER_2120.t2:Sp-Cara7LA
9656,HER_21201.t1:Sp-Chst11_10
9657,HER_21202.t1:Sp-Fn3f_29
9658,HER_21203.t1:none
9659,HER_21204.t1:none
9660,HER_21205.t1:Sp-Rab3fap1
9661,HER_21206.t1:Sp-Hs3st6
9662,HER_21208.t1:Sp-Tmem41a
9663,HER_21209.t1.1.5f2c6c1b:Sp-Thr_1
9664,HER_21209.t1:Sp-Thr_1
9665,HER_2121.t1:Sp-Adrb2L_18
9666,HER_21211.t1:Sp-Tnc
9667,HER_21212.t1:Sp-Med1
9668,HER_21213.t1:Sp-Becn1
9669,HER_21214.t1:Sp-RbjL1
9670,HER_21215.t1:none
9671,HER_21217.t1:Sp-Z313
9672,HER_21218.t1:Sp-Nr4a
9673,HER_21219.t1:Sp-Tmem41a
9674,HER_2122.t1:Sp-Hypp_588
9675,HER_21220.t1:Sp-Thr_1
9676,HER_21222.t1:Sp-Tnc
9677,HER_21223.t1:Sp-Fn3f_29
9678,HER_21224.t1:Sp-Med1
9679,HER_21227.t1:Sp-Becn1
9680,HER_21228.t1:Sp-RbjL1
9681,HER_21229.t1:none
9682,HER_21230.t1.1.5f2c6c3e:Sp-Nr4a
9683,HER_21230.t1.2.5f2c6c3e:Sp-Nr4a
9684,HER_21230.t1.3.5f2c6c3e:Sp-Nr4a
9685,HER_21230.t1:Sp-Nr4a
9686,HER_21231.t1:Sp-Hypp_1764
9687,HER_21232.t1:Sp-Vps8h
9688,HER_21233.t1:Sp-Vps8h
9689,HER_21234.t1:Sp-Rev3_1
9690,HER_21235.t1:Sp-Mlcka
9691,HER_21235.t2:Sp-Mlcka
9692,HER_21236.t1:Sp-Mlck1
9693,HER_21237.t1.1.5f2c6c1c_HER_21237.t1_HER_21238.t1:Sp-Hypp_2692
9694,HER_21239.t1:Sp-Als2cr4L
9695,HER_2124.t1:Sp-PppL_121
9696,HER_21241.t1:none
9697,HER_21242.t1:Sp-Serp
9698,HER_21243.t1:none
9699,HER_21244.t1:none
9700,HER_21245.t1:Sp-Hypp_305
9701,HER_21246.t1:Sp-Hypp_1141
9702,HER_21247.t1:Sp-Taar7eL
9703,HER_21248.t1:none
9704,HER_21249.t1:Sp-Mcrs1
9705,HER_2125.t1:Sp-TpaseL_33
9706,HER_21250.t1.1.5f2c6c1c:Sp-Mcrs1
9707,HER_21250.t1:Sp-Mcrs1
9708,HER_21251.t1:Sp-CckarL_1
9709,HER_21252.t1:Sp-CckarL_1
9710,HER_21253.t1:Sp-CckarL_1
9711,HER_21254.t1:Sp-CckarL_1
9712,HER_21255.t1:Sp-Aifm2
9713,HER_21256.t1:Sp-Wnt10
9714,HER_21257.t1:Sp-Acad11
9715,HER_21257.t2:Sp-Acad11
9716,HER_21258.t1:Sp-Hypp_2636
9717,HER_2126.t1:none
9718,HER_21260.t1:Sp-Acad11
9719,HER_21261.t1:Sp-Cyp2L46
9720,HER_21262.t1:Sp-2Pde_1
9721,HER_21263.t1:Sp-AdgrL1
9722,HER_21264.t1:Sp-Rdh11_2
9723,HER_21265.t1:Sp-GraspL
9724,HER_21266.t1:Sp-Lrp2L2
9725,HER_21267.t1.1.5f2c6be6:Sp-p58-a
9726,HER_21267.t1.2.5f2c6be6:Sp-p58-a
9727,HER_21267.t1.3.5f2c6be6:Sp-p58-a
9728,HER_21267.t1.4.5f2c6be6:Sp-p58-a
9729,HER_21267.t1:Sp-p58-a
9730,HER_21268.t1:Sp-p58-b
9731,HER_21269.t1:Sp-Z115
9732,HER_2127.t1:Sp-Hypp_1321
9733,HER_2127.t2:Sp-Hypp_1321
9734,HER_21270.t1.1.5f2c6c1e:Sp-Lrp2L2
9735,HER_21270.t1:Sp-Lrp2L2
9736,HER_21271.t1:none
9737,HER_21272.t1:Sp-Taf5
9738,HER_21273.t1:Sp-Hypp_2543
9739,HER_21274.t1:Sp-Taf5
9740,HER_21275.t1:Sp-Unc44_350
9741,HER_21278.t1:Sp-Hypp_3075
9742,HER_21279.t1:Sp-Igcam/Igcam
9743,HER_2128.t1:Sp-PppL_129
9744,HER_21280.t1.1.5f2c6be7:Sp-Mlckb
9745,HER_21280.t1.2.5f2c6be7:Sp-Mlckb
9746,HER_21280.t1:Sp-Mlckb
9747,HER_21281.t1:Sp-MlckL
9748,HER_21283.t1:Sp-MlckL
9749,HER_21284.t1:none
9750,HER_21285.t1:none
9751,HER_21286.t1:Sp-Clect_61
9752,HER_21287.t1:none
9753,HER_2129.t1:Sp-Fn3f_29
9754,HER_21290.t1:Sp-Slc17
9755,HER_21291.t1:Sp-TpaseL_15
9756,HER_21293.t1:Sp-Gpr84L_3
9757,HER_21294.t1:Sp-Hypp_631
9758,HER_21295.t1:Sp-Ube2g2
9759,HER_21296.t1:Sp-Dnah7
9760,HER_21297.t1:Sp-Htr4L_5
9761,HER_21298.t1:Sp-Htr4L_6
9762,HER_21299.t1:Sp-Htr4L_6
9763,HER_213.t1:none
9764,HER_21300.t1:Sp-Dnah7_2
9765,HER_21301.t1:Sp-Dnah7_2
9766,HER_21302.t1:none
9767,HER_21303.t1:Sp-Nags
9768,HER_21304.t1:Sp-Hypp_1010
9769,HER_21305.t1:Sp-Csrnp
9770,HER_21306.t1:Sp-Ltmd1
9771,HER_21307.t1:Sp-P75ntr
9772,HER_21308.t1:none
9773,HER_21309.t1:none
9774,HER_21310.t1:Sp-Nbr1
9775,HER_21311.t1:Sp-PppL_121
9776,HER_21314.t1:Sp-PppL_121
9777,HER_21315.t1:Sp-Guk1
9778,HER_21316.t1:Sp-Tsfm
9779,HER_21317.t1:Sp-Z53
9780,HER_21318.t1:none
9781,HER_21319.t1:Sp-Efhb
9782,HER_21320.t1.1.5f2c6be8:Sp-Rab5
9783,HER_21320.t1:Sp-Rab5l
9784,HER_21321.t1:Sp-Pp2d1
9785,HER_21322.t1:Sp-Slc35f5
9786,HER_21323.t1:Sp-Hypp_200
9787,HER_21325.t1:none
9788,HER_21326.t1:none
9789,HER_21327.t1:none
9790,HER_21328.t1:Sp-Gosr2
9791,HER_21329.t1:Sp-Wnt9
9792,HER_2133.t1:Sp-Prps1_1
9793,HER_21330.t1:Sp-Wnt1
9794,HER_21331.t1.1.5f2c6be8:Sp-Wnt6
9795,HER_21331.t1:Sp-Wnt6
9796,HER_21332.t1:Sp-Baxi1
9797,HER_21335.t1:Sp-Clca4L
9798,HER_21336.t1:Sp-PonL2
9799,HER_21337.t1_HER_21339.t1:Sp-Hsp40F
9800,HER_21338.t1:Sp-Hypp_130
9801,HER_21340.t1:Sp-CubnL
9802,HER_21341.t1:Sp-CubnL_4
9803,HER_21342.t1:Sp-CubnL_4
9804,HER_21343.t1:Sp-Aars_3
9805,HER_21344.t1:Sp-Z90_1
9806,HER_21345.t1:Sp-Hypp_655
9807,HER_21346.t1:Sp-destabilaseL
9808,HER_21347.t1:Sp-Prss12L_2
9809,HER_21348.t1:Sp-Hypp_391
9810,HER_2135.t1:Sp-Hypp_2206
9811,HER_21350.t1:Sp-Hypp_649
9812,HER_21351.t1:Sp-Hypp_649
9813,HER_21352.t1:Sp-Tlr148
9814,HER_21354.t1:Sp-Rvt/Exn/End/Pp
9815,HER_21356.t1:Sp-Tlr148
9816,HER_21357.t1:Sp-Nmral1
9817,HER_21358.t1:Sp-Nmral1
9818,HER_21359.t1:Sp-Nmral1
9819,HER_2136.t1:none
9820,HER_21360.t1:none
9821,HER_21361.t1:Sp-Cps1L2
9822,HER_21362.t1:Sp-Cps1L
9823,HER_21363.t1:Sp-Z114
9824,HER_21365.t1:none
9825,HER_21368.t1:Sp-Hypp_649
9826,HER_21369.t1:Sp-R/Ptp/10D
9827,HER_2137.t1:Sp-Hypp_2601
9828,HER_21370.t1:Sp-Nmral1
9829,HER_21371.t1:Sp-Galnac4s-6stL
9830,HER_21372.t1:Sp-Triol1_1
9831,HER_21372.t2:Sp-Triol1
9832,HER_21376.t1:Sp-Duet
9833,HER_21377.t1:Sp-Hypp_2372
9834,HER_21378.t1:Sp-Hypp_2372
9835,HER_21379.t1:Sp-Hypp_2372
9836,HER_21380.t1:Sp-Hypp_2372
9837,HER_21381.t1:Sp-Hypp_909
9838,HER_21382.t1:none
9839,HER_21383.t1:Sp-Hypp_574
9840,HER_21384.t1:Sp-Hypp_574
9841,HER_21385.t1:Sp-Hypp_909
9842,HER_21386.t1:Sp-HtrL_1
9843,HER_21387.t1.1.5f2c6c24:Sp-Hypp_2603
9844,HER_21387.t1:Sp-Hypp_2603
9845,HER_21388.t1:Sp-Hypp_2602
9846,HER_21389.t1:Sp-Hypp_2602
9847,HER_2139.t1.1.5f2c6d26:Sp-Ssh
9848,HER_2139.t1.2.5f2c6d26:Sp-Ssh
9849,HER_2139.t1:Sp-Ssh
9850,HER_2139.t2:Sp-Ssh
9851,HER_21390.t1:Sp-PppL_269
9852,HER_21392.t1:Sp-Hypp_574
9853,HER_21393.t1:Sp-Hypp_574
9854,HER_21394.t1:Sp-Hypp_909
9855,HER_21395.t1:Sp-Drd2L_25
9856,HER_21396.t1:Sp-Hypp_2603
9857,HER_21397.t1:Sp-Hypp_2602
9858,HER_21398.t1:Sp-Hypp_2602
9859,HER_21399.t1:Sp-Ttrspn_22
9860,HER_214.t1:Sp-Hypp_2927
9861,HER_2140.t1.1.5f2c6d11:none
9862,HER_2140.t1:none
9863,HER_21401.t1:Sp-Hypp_2701
9864,HER_21403.t1:Sp-Tyki
9865,HER_21404.t1:Sp-Hox11/13c
9866,HER_21405.t1:Sp-Clect/Fn3_18
9867,HER_21407.t1:Sp-Pgrp3
9868,HER_21408.t1:Sp-Slc16a12_10
9869,HER_21409.t1:Sp-Slc16a12_10
9870,HER_2141.t1:Sp-Hypp_1865
9871,HER_21410.t1:Sp-Fam167a
9872,HER_21411.t1:Sp-Endrvt39
9873,HER_21412.t1:Sp-RtL_25
9874,HER_21413.t1:Sp-Camsap1L
9875,HER_21414.t1.1.5f2c6c25:none
9876,HER_21414.t1.2.5f2c6c25:none
9877,HER_21414.t1:none
9878,HER_21415.t1:Sp-Sdf2
9879,HER_21416.t1:none
9880,HER_21417.t1:none
9881,HER_21418.t1:Sp-Slc16a4
9882,HER_2142.t1:Sp-Lphn3L
9883,HER_21420.t1:Sp-Slc16a4
9884,HER_21421.t1:Sp-Ty/Ldla
9885,HER_21422.t1:Sp-Sntg2
9886,HER_21423.t1:none
9887,HER_21425.t1:Sp-Tmem18
9888,HER_21426.t1:Sp-Hypp_2920
9889,HER_21426.t2:Sp-Hypp_2920
9890,HER_21427.t1:Sp-Psmd14
9891,HER_21428.t1:Sp-Glysh
9892,HER_21429.t1:Sp-Hypp_752
9893,HER_2143.t1:none
9894,HER_21430.t1:Sp-Top2b
9895,HER_21431.t1:Sp-Hypp_420
9896,HER_21432.t1:Sp-Setd2
9897,HER_21433.t1:none
9898,HER_21435.t1:none
9899,HER_21436.t1.1.5f2c6c26:Sp-Cyp2L27
9900,HER_21436.t1.2.5f2c6c26:Sp-Cyp2L27
9901,HER_21436.t1.3.5f2c6c26:Sp-Cyp2L27
9902,HER_21436.t1:Sp-Cyp2L27
9903,HER_21439.t1.1.5f2c6c26:Sp-Plekha8
9904,HER_21439.t1.2.5f2c6c26:Sp-Plekha8
9905,HER_21439.t1:Sp-Plekha8
9906,HER_2144.t1:Sp-Hypp_97
9907,HER_21440.t1:Sp-Mapkkk12/13
9908,HER_21441.t1:none
9909,HER_21442.t1:none
9910,HER_21443.t1:Sp-Acot2L
9911,HER_21444.t1:Sp-Thap9L3
9912,HER_21445.t1:Sp-Acot2L
9913,HER_21446.t1:Sp-Slc5a3
9914,HER_21447.t1:none
9915,HER_21448.t1:Sp-AkrL_3
9916,HER_21449.t1:none
9917,HER_21450.t1:none
9918,HER_21451.t1:Sp-Acot2L
9919,HER_21454.t1:none
9920,HER_21455.t1:Sp-Acot2L
9921,HER_21456.t1:Sp-Slc5a3
9922,HER_21458.t1:none
9923,HER_21459.t1:Sp-AkrL_3
9924,HER_2146.t1:Sp-PogkL
9925,HER_21460.t1:Sp-Cspe8L1
9926,HER_21460.t2:Sp-Cspe8L1
9927,HER_21461.t1:Sp-Fn3/Igf_38
9928,HER_21462.t1:Sp-Ccdc108_1
9929,HER_21464.t1:Sp-Hypp_472
9930,HER_21468.t1:Sp-Ngly1
9931,HER_21469.t1_HER_21466.t1.1.5f2d74ea:Sp-Nbeal1
9932,HER_21469.t1_HER_21466.t1:Sp-Nbeal1
9933,HER_2147.t1:Sp-Hypp_806
9934,HER_21471.t1:Sp-Ngly1
9935,HER_21472.t1:Sp-Rar
9936,HER_21473.t1:none
9937,HER_21474.t1:Sp-AkrL_3
9938,HER_21475.t1:Sp-Cspe8L4
9939,HER_21475.t2:Sp-Cspe8L4
9940,HER_21476.t1:none
9941,HER_21477.t1:Sp-Nbeal1
9942,HER_21477.t2:Sp-Nbeal1
9943,HER_21478.t1:Sp-Nbeal1
9944,HER_21479.t1:none
9945,HER_2148.t1:none
9946,HER_2148.t2.1.5f2c6d11:none
9947,HER_2148.t2:none
9948,HER_21480.t1:Sp-Ccdc108_1
9949,HER_21481.t1:Sp-Fn3/Igf_38
9950,HER_21482.t1:Sp-Titan
9951,HER_21483.t1:Sp-Igf_12
9952,HER_21484.t1:Sp-Igf_12
9953,HER_21485.t1:Sp-Igf_12
9954,HER_21486.t1:Sp-Igf_12
9955,HER_21487.t1:Sp-Igf_12
9956,HER_21488.t1:Sp-Conn/Unc89L
9957,HER_21489.t1:Sp-Igf_23
9958,HER_2149.t1:Sp-Hypp_1077
9959,HER_21490.t1:Sp-Ccdc141
9960,HER_21492.t1:Sp-Sestd1
9961,HER_21493.t1:none
9962,HER_21494.t1:Sp-Prim1
9963,HER_21495.t1:Sp-Prim1
9964,HER_21496.t1.1.5f2c6beb:Sp-Reverb
9965,HER_21496.t1:Sp-Reverb
9966,HER_21497.t1:none
9967,HER_21498.t1:none
9968,HER_21499.t1:Sp-Edrf1L
9969,HER_215.t1:Sp-KyL_2
9970,HER_21502.t1:none
9971,HER_21503.t1:none
9972,HER_21504.t1:none
9973,HER_21506.t1:Sp-Nr1m1
9974,HER_21512.t1:Sp-Rad54
9975,HER_21513.t1:Sp-Rad54
9976,HER_21514.t1:none
9977,HER_21515.t1:Sp-C2orf24L
9978,HER_21517.t1:Sp-Wdr86
9979,HER_21519.t1:Sp-Hypp_588
9980,HER_21520.t1:Sp-BlmL
9981,HER_21521.t1:Sp-Sod2a
9982,HER_21522.t1:Sp-Nsf_1
9983,HER_21523.t1:Sp-Lrch4
9984,HER_21524.t1:Sp-CtnaL1
9985,HER_21527.t1:none
9986,HER_21528.t1:Sp-Hypp_2679
9987,HER_21529.t1:Sp-Hepdmn
9988,HER_2153.t1:Sp-PogkL
9989,HER_21530.t1:Sp-Epdmnrp2
9990,HER_21531.t1:Sp-Clect_113
9991,HER_21532.t1:Sp-Clect_11
9992,HER_21534.t1:Sp-Ezh
9993,HER_21534.t2:Sp-Ezh
9994,HER_21535.t1:Sp-Galr2L_14
9995,HER_21536.t1:none
9996,HER_21542.t1:none
9997,HER_21543.t1.1.5f2c6bec:Sp-Dpp10
9998,HER_21543.t1.2.5f2c6bec:Sp-Dpp10_1
9999,HER_21543.t1:Sp-Dpp10_1
10000,HER_21544.t1:Sp-Plcd
10001,HER_21545.t1:Sp-Wnt3
10002,HER_21547.t1:Sp-Gpr101L
10003,HER_2155.t1:Sp-Pogk
10004,HER_21551.t1:Sp-Hypp_2512
10005,HER_21552.t1:Sp-GgactL1
10006,HER_21553.t1:Sp-Ube2f
10007,HER_21554.t1:Sp-Cacnb
10008,HER_21555.t1:Sp-Hypp_1739
10009,HER_21557.t1:Sp-Hypp_1739
10010,HER_21559.t1:Sp-Hypp_793
10011,HER_2156.t1:Sp-Pogk_1
10012,HER_21560.t1:Sp-Oad_bp58
10013,HER_21561.t1:Sp-GagpL_3
10014,HER_21562.t1:Sp-Prmt2
10015,HER_21563.t1:Sp-Hypp_1586
10016,HER_21564.t1:none
10017,HER_21565.t1:Sp-PppL_140
10018,HER_21566.t1:Sp-PolppL_39
10019,HER_21567.t1:Sp-Z105
10020,HER_2157.t1:Sp-PolppL_51
10021,HER_21570.t1:Sp-Hypp_570
10022,HER_21571.t1:Sp-Hypp_1586
10023,HER_21572.t1:Sp-Mfnl2
10024,HER_21573.t1:Sp-Mfnl1
10025,HER_21574.t1:Sp-Hypp_793
10026,HER_21575.t1:Sp-Oad_bp58
10027,HER_21576.t1:Sp-Prmt2
10028,HER_21577.t1:Sp-Xylb_1
10029,HER_21580.t1:Sp-Adrb2L_9
10030,HER_21581.t1:Sp-Mfnl1
10031,HER_21582.t1:Sp-Mfnl2
10032,HER_21585.t1:Sp-Hypp_2246
10033,HER_21586.t1:Sp-Hypp_2103
10034,HER_21587.t1:Sp-Hypp_1728
10035,HER_21589.t1:Sp-Cyp4L5
10036,HER_2159.t1:Sp-Heldr2L
10037,HER_21590.t1:Sp-Svlnph
10038,HER_21591.t1:Sp-Hypp_2025
10039,HER_21594.t1:none
10040,HER_21597.t1:Sp-Rdh8_3
10041,HER_21598.t1:Sp-Rdh8_3
10042,HER_21599.t1:Sp-Slco4a1_2
10043,HER_216.t1:Sp-Rt19
10044,HER_2160.t1:Sp-Tatdn2L
10045,HER_21600.t1:Sp-Tbr
10046,HER_21601.t1:Sp-Cand1_1
10047,HER_21602.t1:Sp-Cask_1
10048,HER_21603.t1:Sp-Rpa2
10049,HER_21604.t1:Sp-Slc22a18
10050,HER_21605.t1:Sp-EchdL1
10051,HER_21606.t1:Sp-Slc22a18
10052,HER_21607.t1:Sp-EchdL1
10053,HER_21608.t1.1.5f2c6bef:Sp-Otop2L
10054,HER_21608.t1.2.5f2c6bef:Sp-Otop2L
10055,HER_21608.t1.3.5f2c6c18:Sp-Otop2L
10056,HER_21608.t1:Sp-Otop2L
10057,HER_21609.t1:Sp-Trim3L_1
10058,HER_2161.t1:none
10059,HER_21610.t1:Sp-Hypp_1542
10060,HER_21611.t1:none
10061,HER_21612.t1:none
10062,HER_21613.t1:Sp-Hypp_691
10063,HER_21614.t1:none
10064,HER_21616.t1:Sp-Fam126a
10065,HER_21617.t1:Sp-Ndufb3
10066,HER_21619.t1:Sp-Endrvt22
10067,HER_21620.t1:Sp-Hypp_1351
10068,HER_21621.t1:Sp-Gelslnph
10069,HER_21622.t1:Sp-Gtpbp
10070,HER_21623.t1:Sp-Hypp_1926
10071,HER_21624.t1:Sp-Hypp_1926
10072,HER_21625.t1:Sp-Dna2h
10073,HER_21626.t1:Sp-Egfi
10074,HER_21627.t1:Sp-Sp8
10075,HER_21629.t1:Sp-Dnajc13-3
10076,HER_2163.t1:Sp-Ajpx3
10077,HER_21630.t1:Sp-Adra1aL_1
10078,HER_21631.t1.1.5f2c6bf0:Sp-Slc15a2
10079,HER_21631.t1:Sp-Slc15a2
10080,HER_21632.t1:Sp-Pric285_5
10081,HER_21633.t1:Sp-Ptpn23
10082,HER_21634.t1:Sp-Larp7
10083,HER_21636.t1:none
10084,HER_21637.t1:Sp-Aldh2
10085,HER_21638.t1:Sp-Aldh2_1
10086,HER_2164.t1:Sp-Mphosph9L_1
10087,HER_2164.t2:Sp-Mphosph9L_1
10088,HER_21641.t1:none
10089,HER_21642.t1:Sp-CspeN3c
10090,HER_21644.t1:Sp-CspeN2a
10091,HER_21645.t1:Sp-Hypp_1711
10092,HER_21646.t1:Sp-Brwd2_2
10093,HER_21647.t1:Sp-Brwd2_2
10094,HER_21648.t1:Sp-Adra1bL_3
10095,HER_21650.t1:Sp-Brwd2_2
10096,HER_21651.t1:Sp-Z105
10097,HER_21653.t1:Sp-PolppL_51
10098,HER_21655.t1:Sp-PolppL_51
10099,HER_21656.t1.1.5f2c6bf1:Sp-Gmppa
10100,HER_21656.t1:Sp-Gmppa
10101,HER_21657.t1:Sp-Hypp_1467
10102,HER_21659.t1_HER_21660.t1.1.5f2d74ed:Sp-Pftaire
10103,HER_21659.t1_HER_21660.t1.2.5f2d74ed:Sp-Pftaire
10104,HER_21659.t1_HER_21660.t1:Sp-Pftaire
10105,HER_2166.t1:none
10106,HER_21661.t1:Sp-Fzd1/2/7
10107,HER_21662.t1:Sp-Hypp_695
10108,HER_21663.t1.1.5f2c6bf1:Sp-Hypp_695
10109,HER_21663.t1.2.5f2c6bf1:Sp-Hypp_695
10110,HER_21663.t1:Sp-Hypp_695
10111,HER_21664.t1:Sp-Hypp_2053
10112,HER_21666.t1:Sp-Slc5a12_5
10113,HER_21667.t1:Sp-Slc5a12_5
10114,HER_21668.t1:none
10115,HER_21669.t1:none
10116,HER_2167.t1:Sp-Ran
10117,HER_21670.t1:Sp-Hypp_1987
10118,HER_21671.t1:Sp-Hypp_1216
10119,HER_21672.t1.1.5f2c6c29:Sp-St6galnac4_3
10120,HER_21672.t1:Sp-St6galnac4_3
10121,HER_21674.t1:Sp-Bbs9
10122,HER_21675.t1:Sp-Hypp_1187
10123,HER_21678.t1:Sp-Dfna5L
10124,HER_21679.t1:Sp-Pgrp1
10125,HER_2168.t1:Sp-Nacha3_1
10126,HER_21680.t1:Sp-Clect/Ly
10127,HER_21681.t1:Sp-PlexA4_4
10128,HER_21683.t1:Sp-AplnrL
10129,HER_21685.t1:Sp-AplnrL_3
10130,HER_21686.t1:Sp-AplnrL_2
10131,HER_21687.t1:Sp-Vwdf_1
10132,HER_21688.t1:Sp-Ccap/NpSLr
10133,HER_21689.t1:Sp-Echtcnr
10134,HER_2169.t1:none
10135,HER_21690.t1:Sp-Ppar2
10136,HER_21691.t1:none
10137,HER_21693.t1:Sp-Cops8
10138,HER_21694.t1:Sp-Mpnd
10139,HER_21696.t1:Sp-Apc3
10140,HER_21698.t1:Sp-Hypp_1043
10141,HER_21699.t1:Sp-Hypp_1276
10142,HER_217.t1:Sp-Depdc5L_1
10143,HER_2170.t1:Sp-RvtL/End/Exn/Pp
10144,HER_21701.t1:Sp-Tatdn2L
10145,HER_21702.t1:none
10146,HER_21703.t1:Sp-Exoc3L
10147,HER_21704.t1.1.5f2c6c2a:Sp-Fbxo9
10148,HER_21704.t1:Sp-Fbxo9
10149,HER_21705.t1.1.5f2c6bf2:Sp-St14L_3
10150,HER_21705.t1:Sp-St14L_3
10151,HER_21706.t1:Sp-St14L_3
10152,HER_21707.t1:Sp-Hypp_2656
10153,HER_21708.t1:none
10154,HER_21712.t1_HER_21715.t1:Sp-Muc5ac
10155,HER_21716.t1:Sp-Muc5ac
10156,HER_21717.t1:Sp-Muc5b
10157,HER_21718.t1:Sp-Vwd/Mucl
10158,HER_21719.t1:Sp-Hypp_2701
10159,HER_2172.t1:Sp-Nacha2
10160,HER_21720.t1:Sp-Hypp_2701
10161,HER_21723.t1:Sp-Vwd/Mucl
10162,HER_21724.t1:Sp-Vwd/Mucl
10163,HER_21725.t1:none
10164,HER_21726.t1:Sp-Hypp_2701
10165,HER_21727.t1:Sp-Rvt/Exn/End/Pplp
10166,HER_21728.t1:Sp-St14L_3
10167,HER_21729.t1:Sp-Hypp_2656
10168,HER_2173.t1:Sp-Ccdc92
10169,HER_21732.t1:Sp-Hypp_2408
10170,HER_21733.t1:Sp-Muc5bL
10171,HER_21734.t1:Sp-Muc5ac
10172,HER_21735.t1:Sp-Muc5ac
10173,HER_21736.t1:Sp-Muc5ac
10174,HER_21738.t1:Sp-Vwd/Mucl
10175,HER_2174.t1:none
10176,HER_21740.t1:Sp-Rvt/Exn/End/Pplp
10177,HER_21742.t1:Sp-Muc5bL
10178,HER_21743.t1:none
10179,HER_21744.t1:Sp-Vwd/Mucl
10180,HER_21745.t1:Sp-PppL_286
10181,HER_21746.t1:none
10182,HER_21747.t1:Sp-RtL_43
10183,HER_2175.t1:Sp-Prpf8_1
10184,HER_21751.t1:Sp-Snx17
10185,HER_21752.t1:Sp-Extl3
10186,HER_21753.t1:Sp-Trappc9
10187,HER_21754.t1:Sp-Trappc9
10188,HER_21755.t1:Sp-Ddef1
10189,HER_21756.t1:Sp-Emi1
10190,HER_21757.t1:Sp-Psmf1
10191,HER_21758.t1.1.5f2c6c2a:Sp-Ptp4a
10192,HER_21758.t1:Sp-Ptp4a
10193,HER_2176.t1:Sp-RnmtL1
10194,HER_21760.t1:Sp-Rngtt
10195,HER_21761.t1:none
10196,HER_21762.t1:Sp-Hypp_1578
10197,HER_21763.t1:Sp-Kiaa0319L
10198,HER_21764.t1:Sp-Hypp_2938
10199,HER_21765.t1:Sp-Hypp_2938
10200,HER_21766.t1:Sp-Hypp_2359
10201,HER_21767.t1:Sp-Hypp_2938
10202,HER_21768.t1:Sp-Hypp_2938
10203,HER_21769.t1:Sp-Slc7a11_12
10204,HER_2177.t1.1.5f2c6d11:Sp-Hypp_2057
10205,HER_2177.t1:Sp-Hypp_2057
10206,HER_21770.t1:Sp-Mcart1
10207,HER_21771.t1:Sp-Ptp4a
10208,HER_21772.t1:Sp-Hypp_1533
10209,HER_21774.t1:Sp-Rngtt
10210,HER_21775.t1:none
10211,HER_21776.t1:Sp-Hypp_1578
10212,HER_21777.t1.1.5f2c6bf2:Sp-Kiaa0319L
10213,HER_21777.t1.2.5f2c6bf2:Sp-Kiaa0319L
10214,HER_21777.t1.3.5f2c6bf2:Sp-Kiaa0319L
10215,HER_21777.t1:Sp-Kiaa0319L
10216,HER_21779.t1:Sp-Fn3f_29
10217,HER_2178.t1:none
10218,HER_21782.t1:Sp-Hypp_2938
10219,HER_21783.t1:Sp-Hypp_2938
10220,HER_21784.t1:Sp-Hypp_2394
10221,HER_21785.t1:Sp-Hypp_2938
10222,HER_21786.t1:Sp-Slc7a11_12
10223,HER_21787.t1:Sp-Mcart1
10224,HER_21788.t1:Sp-Hypp_379
10225,HER_21789.t1:Sp-Mterfd1
10226,HER_2179.t1:none
10227,HER_21791.t1:none
10228,HER_21793.t1:Sp-RalA
10229,HER_21794.t1:none
10230,HER_21796.t1:Sp-PolypL_82
10231,HER_21797.t1:Sp-Cappuccino
10232,HER_21798.t1:Sp-Dlgap5
10233,HER_21799.t1:Sp-Cara14LA
10234,HER_218.t1:Sp-DispLC2
10235,HER_2180.t1:Sp-Clect_59
10236,HER_21800.t1:Sp-Cara4LA
10237,HER_21801.t1:Sp-Kiaa1161L_2
10238,HER_21802.t1:Sp-Pycr1
10239,HER_21803.t1:none
10240,HER_21804.t1:Sp-Rad21
10241,HER_21805.t1:Sp-Phf3
10242,HER_21806.t1:none
10243,HER_21807.t1:Sp-Phf20L
10244,HER_21808.t1:Sp-Slc17a5
10245,HER_21809.t1:Sp-Z105
10246,HER_2181.t1:Sp-Clect/Pan_12
10247,HER_21810.t1:Sp-Z105
10248,HER_21811.t1.1.5f2c6bf4:Sp-Scrib
10249,HER_21811.t1.2.5f2c6bf4:Sp-Scrib
